日期,买入净值,到期日,到期净值,期间最高收盘价,收益率,期间最高收益率,凭证收益率,是否敲出
2018-01-02,7092.095,2019-01-02,4408.5252,7188.291,-0.37838886816941963,0.013563834099797,0.005,0.0
2018-01-03,7159.876,2019-01-03,4376.8582,7188.291,-0.3886963684845939,0.003968644149703104,0.005,0.0
2018-01-04,7174.865,2019-01-04,4497.8933,7188.291,-0.37310412112283653,0.0018712547204722263,0.005,0.0
2018-01-05,7176.868,2019-01-05,4594.1482,7188.291,-0.35986725685912024,0.0015916413677943275,0.005,0.0
2018-01-08,7188.291,2019-01-08,4585.0325,7188.291,-0.3621526312721619,0.0,0.005,0.0
2018-01-09,7176.742,2019-01-09,4594.7385,7176.742,-0.3597737664249321,0.0,0.005,0.0
2018-01-10,7138.781,2019-01-10,4582.4828,7175.398,-0.35808609341006536,0.005129307090384172,0.005,0.0
2018-01-11,7175.398,2019-01-11,4621.6108,7175.398,-0.3559087872198866,0.0,0.005,0.0
2018-01-12,7127.828,2019-01-12,4594.1901,7127.828,-0.3554572164199249,0.0,0.005,0.0
2018-01-15,6929.307,2019-01-15,4644.1664,7072.406,-0.32977909623574186,0.02065127147635404,0.005,0.0
2018-01-16,6960.677,2019-01-16,4637.1968,7072.406,-0.33380089321771433,0.01605145591441759,0.005,0.0
2018-01-17,6942.863,2019-01-17,4595.4901,7072.406,-0.3380986921389635,0.018658441049463237,0.005,0.0
2018-01-18,6955.232,2019-01-18,4626.4129,7072.406,-0.33482982307419795,0.01684688591264827,0.005,0.0
2018-01-19,6938.312,2019-01-19,4655.1105,7072.406,-0.3290716099247195,0.019326602781771784,0.005,0.0
2018-01-22,7014.548,2019-01-22,4603.2028,7072.406,-0.3437634470531814,0.008248286275894134,0.005,0.0
2018-01-23,7019.975,2019-01-23,4609.6722,7072.406,-0.34334919996153834,0.007468830017200778,0.005,0.0
2018-01-24,7072.406,2019-01-24,4635.7473,7072.406,-0.34453037622557303,0.0,0.005,0.0
2018-01-25,7062.635,2019-01-25,4607.9448,7062.635,-0.3475601103554127,0.0,0.005,0.0
2018-01-26,7056.013,2019-01-26,4570.3992,7056.013,-0.35226888045699467,0.0,0.005,0.0
2018-01-29,6972.479,2019-01-29,4490.0512,6972.479,-0.35603230931208263,0.0,0.005,0.0
2018-01-30,6955.243,2019-01-30,4423.1355,6955.243,-0.36405737369636115,0.0,0.005,0.0
2018-01-31,6791.009,2019-01-31,4355.7359,6947.46,-0.35860254345120146,0.023037960927455803,0.005,0.0
2018-02-01,6506.453,2019-02-01,4482.9853,6947.46,-0.3109939778247841,0.06777994092941264,0.005,0.0
2018-02-02,6487.867,2019-02-02,4611.8298,6947.46,-0.28916085980184236,0.07083884426114162,0.005,0.0
2018-02-05,6461.813,2019-02-05,4611.8298,6947.46,-0.2862947596905079,0.07515646150701039,0.005,0.0
2018-02-06,6142.668,2019-02-06,4611.8298,6947.46,-0.24921389207425815,0.13101668525793686,0.035,1.0
2018-02-07,6158.257,2019-02-07,4611.8298,6947.46,-0.25111443059294203,0.1281536317824996,0.035,1.0
2018-02-08,6238.221,2019-02-08,4611.8298,6947.46,-0.260713943927283,0.11369250945101195,0.035,1.0
2018-02-09,6053.02,2019-02-09,4611.8298,6947.46,-0.23809440576769936,0.14776756065567254,0.035,1.0
2018-02-12,6203.752,2019-02-12,4675.7918,6947.46,-0.24629614465568583,0.11988035627471882,0.035,1.0
2018-02-13,6216.51,2019-02-13,4759.8256,6947.46,-0.23432511167841763,0.11758205166564517,0.035,1.0
2018-02-14,6230.663,2019-02-14,4780.0441,6947.46,-0.2328193484385208,0.11504345524705806,0.035,1.0
2018-02-22,6347.083,2019-02-22,5059.5092,6947.46,-0.20286071570200037,0.09459101133544356,0.005,0.0
2018-02-23,6365.916,2019-02-23,5324.2471,6947.46,-0.16363220941024048,0.09135276054537944,0.005,0.0
2018-02-26,6507.128,2019-02-26,5323.7574,6947.46,-0.181857587556292,0.06766917755421442,0.005,0.0
2018-02-27,6529.38,2019-02-27,5310.2745,6947.46,-0.1867107596739659,0.06403058177039789,0.005,0.0
2018-02-28,6563.808,2019-02-28,5330.3392,6947.46,-0.1879196953963309,0.05844960730112758,0.005,0.0
2018-03-01,6658.578,2019-03-01,5364.3661,6947.46,-0.19436761122269652,0.04338493894642359,0.005,0.0
2018-03-02,6632.371,2019-03-02,5482.2985,6947.46,-0.17340292031311277,0.04750774647558176,0.005,0.0
2018-03-05,6674.277,2019-03-05,5654.3058,6947.46,-0.15282122692839983,0.040930725530270884,0.005,0.0
2018-03-06,6735.859,2019-03-06,5776.9732,6947.46,-0.14235538481431986,0.031414107688418014,0.005,0.0
2018-03-07,6688.545,2019-03-07,5877.2974,6947.46,-0.12128909949772326,0.03871021275927733,0.005,0.0
2018-03-08,6725.183,2019-03-08,5633.3187,6947.46,-0.16235458574138428,0.0330514426150188,0.005,0.0
2018-03-09,6837.126,2019-03-09,5876.342,6947.46,-0.1405245420371075,0.016137482328101083,0.005,0.0
2018-03-12,6947.46,2019-03-12,6006.1778,6947.46,-0.13548580344471217,0.0,0.005,0.0
2018-03-13,6911.666,2019-03-13,5866.6333,6911.666,-0.15119837966707295,0.0,0.005,0.0
2018-03-14,6834.835,2019-03-14,5688.9504,6835.875,-0.16765358637040984,0.00015216168349341253,0.005,0.0
2018-03-15,6824.052,2019-03-15,5777.1086,6835.875,-0.15341961051879438,0.0017325483451768875,0.005,0.0
2018-03-16,6805.926,2019-03-16,5916.3436,6835.875,-0.13070703384080284,0.004400429860683008,0.005,0.0
2018-03-19,6820.502,2019-03-19,5941.9085,6835.875,-0.12881654458865355,0.002253939666024607,0.005,0.0
2018-03-20,6822.255,2019-03-20,5926.1695,6835.875,-0.13134740639275433,0.0019964073462512832,0.005,0.0
2018-03-21,6771.055,2019-03-21,5990.6386,6835.875,-0.11525772571630266,0.0095731019759846,0.005,0.0
2018-03-22,6764.69,2019-03-22,6014.5459,6835.875,-0.11089112730960315,0.01052302470623201,0.005,0.0
2018-03-23,6402.893,2019-03-23,5961.4351,6835.875,-0.06894663084327668,0.0676228698496133,0.005,0.0
2018-03-26,6515.251,2019-03-26,5788.3599,6835.875,-0.11156762801617315,0.049211304368780295,0.005,0.0
2018-03-27,6680.844,2019-03-27,5826.527,6835.875,-0.12787560972835166,0.02320530160560552,0.005,0.0
2018-03-28,6635.873,2019-03-28,5747.8634,6835.875,-0.1338195592350847,0.030139515931061345,0.005,0.0
2018-03-29,6684.275,2019-03-29,5911.2119,6835.875,-0.1156539938886415,0.022680096195922594,0.005,0.0
2018-03-30,6798.668,2019-03-30,6137.7333,6835.875,-0.09721532217781481,0.005472689650384499,0.005,0.0
2018-04-02,6835.875,2019-04-02,6174.9422,6835.875,-0.09668591072832655,0.0,0.005,0.0
2018-04-03,6769.558,2019-04-03,6237.016,6769.558,-0.07866717442999982,0.0,0.005,0.0
2018-04-04,6708.922,2019-04-04,6260.0695,6759.812,-0.06690381852703009,0.007585421324022068,0.005,0.0
2018-04-09,6718.649,2019-04-09,6245.4321,6759.812,-0.07043334158400005,0.006126678146157083,0.005,0.0
2018-04-10,6720.774,2019-04-10,6235.7066,6759.812,-0.07217433587262423,0.00580855716915929,0.005,0.0
2018-04-11,6759.812,2019-04-11,6106.9498,6759.812,-0.09657993447155033,0.0,0.005,0.0
2018-04-12,6727.645,2019-04-12,6101.2045,6727.645,-0.09311438103526581,0.0,0.005,0.0
2018-04-13,6721.663,2019-04-13,6052.0525,6724.398,-0.09961976671546902,0.00040689335362409373,0.005,0.0
2018-04-16,6717.931,2019-04-16,6179.8008,6724.398,-0.08010356164717969,0.0009626475770592169,0.005,0.0
2018-04-17,6564.692,2019-04-17,6234.1109,6724.398,-0.05035744251215446,0.024328026356758237,0.005,0.0
2018-04-18,6661.291,2019-04-18,6202.8448,6724.398,-0.06882242496236846,0.009473689109213312,0.005,0.0
2018-04-19,6677.09,2019-04-19,6255.252,6724.398,-0.06317692288107535,0.007085122411110145,0.005,0.0
2018-04-20,6535.963,2019-04-20,6192.1441,6724.398,-0.052604168658849426,0.02883048756548967,0.005,0.0
2018-04-23,6466.519,2019-04-23,6078.2672,6724.398,-0.06004030916788461,0.039879106517741514,0.005,0.0
2018-04-24,6606.584,2019-04-24,6153.3905,6724.398,-0.06859725086368373,0.017832816475201074,0.005,0.0
2018-04-25,6632.019,2019-04-25,5899.9068,6724.398,-0.11039054622732536,0.013929242361941263,0.005,0.0
2018-04-26,6510.534,2019-04-26,5834.3774,6724.398,-0.10385578202955381,0.032848918383653336,0.005,0.0
2018-04-27,6517.054,2019-04-27,5622.4844,6724.398,-0.13726594869399578,0.03181560257134586,0.005,0.0
2018-05-02,6486.814,2019-05-02,5246.8299,6724.398,-0.1911545637041544,0.03662568404150335,0.005,0.0
2018-05-03,6545.274,2019-05-03,5246.8299,6724.398,-0.19837887611733296,0.027366921537585798,0.005,0.0
2018-05-04,6531.293,2019-05-04,5246.8299,6724.398,-0.19666291192264684,0.029566121134054324,0.005,0.0
2018-05-07,6646.584,2019-05-07,5312.496,6724.398,-0.20071784242853163,0.011707367273173785,0.005,0.0
2018-05-08,6678.145,2019-05-08,5292.7459,6724.398,-0.20745268334245515,0.006926025116255952,0.005,0.0
2018-05-09,6674.909,2019-05-09,5237.8246,6724.398,-0.2152964781991784,0.007414183474261593,0.005,0.0
2018-05-10,6703.211,2019-05-10,5445.5262,6724.398,-0.1876242296415852,0.003160724017191141,0.005,0.0
2018-05-11,6636.767,2019-05-11,5405.6148,6724.398,-0.1855048097966976,0.013203868690885301,0.005,0.0
2018-05-14,6591.73,2019-05-14,5368.2288,6724.398,-0.18561154658943857,0.0201264311493341,0.005,0.0
2018-05-15,6661.129,2019-05-15,5486.3865,6724.398,-0.17635786666194275,0.00949823971281738,0.005,0.0
2018-05-16,6622.641,2019-05-16,5527.2751,6724.398,-0.16539714292228735,0.015365018275941722,0.005,0.0
2018-05-17,6591.255,2019-05-17,5330.9863,6724.398,-0.1912031472003436,0.020199946747622377,0.005,0.0
2018-05-18,6620.775,2019-05-18,5313.1491,6724.398,-0.19750344936959796,0.015651188871393495,0.005,0.0
2018-05-21,6697.144,2019-05-21,5418.0453,6724.398,-0.19099166749288954,0.004069495892577546,0.005,0.0
2018-05-22,6724.398,2019-05-22,5395.4299,6724.398,-0.19763376587762949,0.0,0.005,0.0
2018-05-23,6652.292,2019-05-23,5267.8266,6652.292,-0.2081185552287843,0.0,0.005,0.0
2018-05-24,6628.502,2019-05-24,5200.774,6628.502,-0.21539225604819912,0.0,0.005,0.0
2018-05-25,6541.45,2019-05-25,5354.634,6541.45,-0.18143011106100326,0.0,0.005,0.0
2018-05-28,6490.405,2019-05-28,5354.5254,6490.405,-0.17500904797158257,0.0,0.005,0.0
2018-05-29,6436.773,2019-05-29,5376.5125,6436.773,-0.16471926227629907,0.0,0.005,0.0
2018-05-30,6232.416,2019-05-30,5341.9803,6320.474,-0.14287167287934566,0.014129031181487228,0.005,0.0
2018-05-31,6315.172,2019-05-31,5334.2477,6320.474,-0.15532820008702852,0.0008395654148454224,0.005,0.0
2018-06-01,6243.732,2019-06-01,5255.0737,6320.474,-0.15834412815924837,0.012291046444658393,0.005,0.0
2018-06-04,6215.609,2019-06-04,5160.9769,6320.474,-0.16967478166660754,0.01687123498276666,0.005,0.0
2018-06-05,6316.419,2019-06-05,5158.4652,6320.474,-0.18332441213922002,0.0006419776775417052,0.005,0.0
2018-06-06,6320.474,2019-06-06,5030.8005,6320.474,-0.20404695913629256,0.0,0.005,0.0
2018-06-07,6274.884,2019-06-07,5098.9383,6274.884,-0.18740516956170028,0.0,0.005,0.0
2018-06-08,6205.956,2019-06-08,5098.9383,6260.0695,-0.1783798821648107,0.008719607422289055,0.005,0.0
2018-06-11,6151.938,2019-06-11,5289.6243,6260.0695,-0.14016943928888748,0.01757681888211482,0.005,0.0
2018-06-12,6199.154,2019-06-12,5264.8861,6260.0695,-0.15070893544506248,0.009826421476220704,0.005,0.0
2018-06-13,6092.345,2019-06-13,5294.1125,6260.0695,-0.13102220901803818,0.02753036802741793,0.005,0.0
2018-06-14,6060.129,2019-06-14,5173.0685,6260.0695,-0.1463765045265537,0.03299277952664048,0.005,0.0
2018-06-15,5928.073,2019-06-15,5160.6726,6260.0695,-0.1294519146441011,0.05600411803295935,0.005,0.0
2018-06-19,5522.529,2019-06-19,5234.2753,6260.0695,-0.052195959496093236,0.13355122263730967,0.035,1.0
2018-06-20,5588.27,2019-06-20,5317.31,6260.0695,-0.0484872778158536,0.12021600602690974,0.035,1.0
2018-06-21,5456.911,2019-06-21,5406.04,6260.0695,-0.009322307070795177,0.14718189466531517,0.035,1.0
2018-06-22,5541.374,2019-06-22,5403.7981,6260.0695,-0.024827037482039627,0.12969626305677973,0.035,1.0
2018-06-25,5512.433,2019-06-25,5351.6898,6260.0695,-0.02916011859010348,0.13562731737510458,0.035,1.0
2018-06-26,5558.714,2019-06-26,5351.391,6260.0695,-0.03729693594597605,0.12617225854757042,0.035,1.0
2018-06-27,5508.915,2019-06-27,5397.5712,6260.0695,-0.020211566161394745,0.13635253039845407,0.035,1.0
2018-06-28,5443.849,2019-06-28,5321.4331,6260.0695,-0.02248701240611195,0.14993444895330477,0.035,1.0
2018-06-29,5608.536,2019-06-29,5481.4086,6260.0695,-0.02266677079366175,0.1161681943380588,0.035,1.0
2018-07-02,5538.092,2019-07-02,5483.515,6260.0695,-0.009854838092252627,0.13036574690344627,0.035,1.0
2018-07-03,5601.591,2019-07-03,5428.5142,6260.0695,-0.030897793144840535,0.1175520490517783,0.035,1.0
2018-07-04,5500.665,2019-07-04,5404.3836,6260.0695,-0.017503592747422303,0.13805685312594007,0.035,1.0
2018-07-05,5352.66,2019-07-05,5424.2503,6260.0695,0.013374714627867323,0.16952496515751037,0.035,1.0
2018-07-06,5374.58,2019-07-06,5244.2661,6260.0695,-0.024246341109444902,0.16475510644552682,0.035,1.0
2018-07-09,5487.549,2019-07-09,5260.3435,6260.0695,-0.04140382163330114,0.1407769661828988,0.035,1.0
2018-07-10,5524.802,2019-07-10,5214.6441,6260.0695,-0.056139188336523094,0.13308485987371133,0.035,1.0
2018-07-11,5396.312,2019-07-11,5206.3985,6260.0695,-0.035193202320399464,0.1600644106567597,0.035,1.0
2018-07-12,5541.36,2019-07-12,5219.1888,6260.0695,-0.05813937372774913,0.12969911718422922,0.035,1.0
2018-07-13,5561.685,2019-07-13,5273.8148,6260.0695,-0.051759529710870056,0.12557066788212556,0.035,1.0
2018-07-16,5566.96,2019-07-16,5285.229,6260.0695,-0.05060769252877684,0.12450412792619314,0.035,1.0
2018-07-17,5575.474,2019-07-17,5289.4244,6260.0695,-0.05130498321757038,0.12278695945851403,0.035,1.0
2018-07-18,5544.519,2019-07-18,5194.6017,6260.0695,-0.0631104880333172,0.12905546901363296,0.035,1.0
2018-07-19,5480.767,2019-07-19,5220.0273,6260.0695,-0.04757357866152678,0.1421885841890378,0.035,1.0
2018-07-20,5541.212,2019-07-20,5073.3332,6260.0695,-0.08443618471915537,0.1297292902707925,0.035,1.0
2018-07-23,5582.307,2019-07-23,5131.0973,6260.0695,-0.08082853558573533,0.1214126166833891,0.035,1.0
2018-07-24,5672.222,2019-07-24,5194.829,6260.0695,-0.08416331377721109,0.10363619406997815,0.035,1.0
2018-07-25,5685.586,2019-07-25,5211.0858,6260.0695,-0.08345669206305217,0.10104209135170938,0.035,1.0
2018-07-26,5663.178,2019-07-26,5216.6018,6260.0695,-0.07885611223945277,0.10539868250653606,0.035,1.0
2018-07-27,5630.227,2019-07-27,5218.9831,6260.0695,-0.07304215265210434,0.11186804723859267,0.035,1.0
2018-07-30,5549.037,2019-07-30,5239.7181,6260.0695,-0.05574280726547687,0.1281361973257702,0.035,1.0
2018-07-31,5542.543,2019-07-31,5200.0945,6260.0695,-0.06178544758245441,0.12945799428168625,0.035,1.0
2018-08-01,5456.205,2019-08-01,5173.2289,6260.0695,-0.0518631722964954,0.14733033307949395,0.035,1.0
2018-08-02,5325.801,2019-08-02,5091.0633,6260.0695,-0.04407556722453587,0.17542309598124284,0.035,1.0
2018-08-03,5255.631,2019-08-03,5032.6422,6260.0695,-0.0424285494929153,0.1911166328077445,0.035,1.0
2018-08-06,5144.642,2019-08-06,4899.8161,6260.0695,-0.04758852025077742,0.2168134342486805,0.035,1.0
2018-08-07,5279.642,2019-08-07,4885.4401,6260.0695,-0.07466451323782941,0.18569961751194497,0.035,1.0
2018-08-08,5191.786,2019-08-08,4923.3268,6260.0695,-0.05170844869183755,0.205764162852629,0.035,1.0
2018-08-09,5307.967,2019-08-09,4869.7924,6260.0695,-0.08255036250225356,0.1793723472659119,0.035,1.0
2018-08-10,5342.047,2019-08-10,4952.2171,6260.0695,-0.07297388061168308,0.17184845060329867,0.035,1.0
2018-08-13,5369.176,2019-08-13,4928.4648,6260.0695,-0.08208171980207035,0.16592741605043293,0.035,1.0
2018-08-14,5351.019,2019-08-14,4961.7505,6260.0695,-0.07274661143980243,0.16988362403497348,0.035,1.0
2018-08-15,5242.087,2019-08-15,4985.4213,6260.0695,-0.04896250291153126,0.194194125355035,0.035,1.0
2018-08-16,5178.237,2019-08-16,5013.5824,6260.0695,-0.031797424490227044,0.20891907805687526,0.035,1.0
2018-08-17,5084.207,2019-08-17,5173.1766,6260.0695,0.017499208824502954,0.23127746372246438,0.035,1.0
2018-08-20,5103.634,2019-08-20,5185.2652,6260.0695,0.015994720624558756,0.2265906019122843,0.035,1.0
2018-08-21,5162.026,2019-08-21,5186.6218,6260.0695,0.004764757093435712,0.21271560817399982,0.035,1.0
2018-08-22,5102.359,2019-08-22,5208.552,6260.0695,0.020812530047376043,0.2268971077887696,0.035,1.0
2018-08-23,5133.329,2019-08-23,5197.5481,6260.0695,0.012510224846293827,0.2194950878854638,0.035,1.0
2018-08-24,5116.139,2019-08-24,5168.6795,6260.0695,0.010269560698018543,0.22359253726296324,0.035,1.0
2018-08-27,5229.361,2019-08-27,5266.6579,6260.0695,0.0071322098436119585,0.19710027668772523,0.035,1.0
2018-08-28,5233.503,2019-08-28,5256.1774,6260.0695,0.004332547435245582,0.19615284447147552,0.035,1.0
2018-08-29,5203.712,2019-08-29,5260.9496,6260.0695,0.010999378904904766,0.2030007617639098,0.035,1.0
2018-08-30,5114.266,2019-08-30,5182.9555,6260.0695,0.01343095959420193,0.22404065412319185,0.035,1.0
2018-08-31,5057.985,2019-08-31,5317.5333,6260.0695,0.05131456498981324,0.2376607483019424,0.035,1.0
2018-09-03,5054.105,2019-09-03,5357.0603,6260.0695,0.05994242304028119,0.23861089154261728,0.035,1.0
2018-09-04,5113.147,2019-09-04,5394.7063,6260.0695,0.0550657550037188,0.2243085324947629,0.035,1.0
2018-09-05,5032.502,2019-09-05,5445.5743,6260.0695,0.08208090130913015,0.24392787126562476,0.035,1.0
2018-09-06,5012.509,2019-09-06,5468.4591,6260.0695,0.09096245014223414,0.2488894284279588,0.035,1.0
2018-09-07,5022.284,2019-09-07,5602.2416,6260.0695,0.11547686271823743,0.24645868294186468,0.035,1.0
2018-09-10,4923.644,2019-09-10,5614.5756,6260.0695,0.1403293170667903,0.27143016432544664,0.035,1.0
2018-09-11,4925.301,2019-09-11,5566.4083,6260.0695,0.13016611573587067,0.27100242198395574,0.035,1.0
2018-09-12,4919.806,2019-09-12,5592.9216,6260.0695,0.1368175086578618,0.2724220223317748,0.035,1.0
2018-09-13,4958.165,2019-09-13,5627.2352,6260.0695,0.13494310899294404,0.26257788919892744,0.035,1.0
2018-09-14,4907.934,2019-09-14,5627.2352,6260.0695,0.1465588575559491,0.27549993541070417,0.035,1.0
2018-09-17,4831.563,2019-09-17,5492.2224,6260.0695,0.13673823563927434,0.29566136258597875,0.035,1.0
2018-09-18,4917.35,2019-09-18,5485.8788,6260.0695,0.11561690748065523,0.2730575411552969,0.035,1.0
2018-09-19,4970.012,2019-09-19,5550.4072,6260.0695,0.11677943634743748,0.2595682867566518,0.035,1.0
2018-09-20,4951.585,2019-09-20,5556.4776,6260.0695,0.12216140892259753,0.26425568782521136,0.035,1.0
2018-09-21,5011.691,2019-09-21,5501.2148,6260.0695,0.09767637310440724,0.24909327011581528,0.035,1.0
2018-09-25,4995.695,2019-09-25,5421.6247,6260.0695,0.08525934829888548,0.2530928129119172,0.035,1.0
2018-09-26,5017.058,2019-09-26,5244.0766,6260.0695,0.045249347326660416,0.24775705204125598,0.035,1.0
2018-09-27,4945.691,2019-09-27,5291.4359,6260.0695,0.0699083100824538,0.2657623575755137,0.035,1.0
2018-09-28,4987.273,2019-09-28,5232.3865,6260.0695,0.04914780081218728,0.2552089087563483,0.035,1.0
2018-10-08,4817.434,2019-10-08,5237.1816,6260.0695,0.08713094979609459,0.2994613937627375,0.035,1.0
2018-10-09,4818.733,2019-10-09,5285.1493,6260.0695,0.09679231034381863,0.2991110941403061,0.035,1.0
2018-10-10,4812.427,2019-10-10,5366.9254,6260.0695,0.11522219453926263,0.3008133941564204,0.035,1.0
2018-10-11,4456.608,2019-10-11,5370.6541,6260.0695,0.20509905739970846,0.4046713329958569,0.035,1.0
2018-10-12,4427.68,2019-10-12,5455.6064,6260.0695,0.23215914429227036,0.413848674700972,0.035,1.0
2018-10-15,4358.869,2019-10-15,5375.5288,6260.0695,0.23323935635597226,0.4361683042091882,0.035,1.0
2018-10-16,4261.173,2019-10-16,5353.0154,6260.0695,0.2562304792600536,0.4690953641168758,0.035,1.0
2018-10-17,4292.197,2019-10-17,5347.2673,6260.0695,0.24581124771300122,0.45847674279628814,0.035,1.0
2018-10-18,4149.444,2019-10-18,5280.5324,6260.0695,0.2725879419025776,0.508652605023709,0.035,1.0
2018-10-19,4241.234,2019-10-19,5247.2982,6260.0695,0.2372102553172024,0.476001913594015,0.035,1.0
2018-10-22,4452.737,2019-10-22,5312.4584,6260.0695,0.1930770669814994,0.4058924881483006,0.035,1.0
2018-10-23,4379.056,2019-10-23,5269.7225,6260.0695,0.20339235214164897,0.429547715306678,0.035,1.0
2018-10-24,4377.551,2019-10-24,5259.4545,6260.0695,0.20146047413268264,0.43003919314703576,0.035,1.0
2018-10-25,4345.327,2019-10-25,5300.0943,6260.0695,0.219722773452953,0.4406440527951059,0.035,1.0
2018-10-26,4359.474,2019-10-26,5425.7542,6260.0695,0.24458918667710838,0.43596899534209843,0.035,1.0
2018-10-29,4296.699,2019-10-29,5366.7544,6260.0695,0.2490412756397411,0.45694857843195447,0.035,1.0
2018-10-30,4336.65,2019-10-30,5313.4166,6260.0695,0.2252352853008659,0.4435265700483093,0.035,1.0
2018-10-31,4400.613,2019-10-31,5253.8811,6260.0695,0.19389755472703452,0.4225448818153288,0.035,1.0
2018-11-01,4428.736,2019-11-01,5303.9905,6260.0695,0.19763076868885388,0.41351155273197593,0.035,1.0
2018-11-02,4564.177,2019-11-02,5337.0832,6260.0695,0.16934185505952115,0.371565892383227,0.035,1.0
2018-11-05,4598.201,2019-11-05,5352.061,6260.0695,0.16394672612180283,0.3614171063857363,0.035,1.0
2018-11-06,4603.109,2019-11-06,5304.8381,6260.0695,0.15244677021552167,0.3599655146119718,0.035,1.0
2018-11-07,4592.836,2019-11-07,5340.1711,6260.0695,0.1627175670979759,0.3630074098008287,0.035,1.0
2018-11-08,4572.378,2019-11-08,5321.7779,6260.0695,0.16389718872761616,0.3691058569523342,0.035,1.0
2018-11-09,4561.213,2019-11-09,5183.5711,6260.0695,0.13644574370896523,0.37245717312478055,0.035,1.0
2018-11-12,4697.346,2019-11-12,5196.7152,6260.0695,0.10630879649912961,0.33268222098180544,0.035,1.0
2018-11-13,4790.448,2019-11-13,5181.4922,6260.0695,0.08162998533748822,0.30678164129951924,0.035,1.0
2018-11-14,4791.2259,2019-11-14,5216.6437,6260.0695,0.0887910127552114,0.3065694731696953,0.035,1.0
2018-11-15,4871.0891,2019-11-15,5152.5637,6260.0695,0.057784736477105136,0.2851478122212956,0.035,1.0
2018-11-16,4923.9862,2019-11-16,5189.3522,6260.0695,0.053892514970899086,0.2713418043291833,0.035,1.0
2018-11-19,4942.4919,2019-11-19,5286.1488,6260.0695,0.06953110029376064,0.2665816407306605,0.035,1.0
2018-11-20,4811.8817,2019-11-20,5259.4697,6260.0695,0.0930172493642143,0.3009608070788605,0.035,1.0
2018-11-21,4847.0361,2019-11-21,5250.665,6260.0695,0.08327334306422851,0.2915252477694563,0.035,1.0
2018-11-22,4850.1307,2019-11-22,5181.1093,6260.0695,0.0682411713152391,0.2907011969801143,0.035,1.0
2018-11-23,4642.1171,2019-11-23,5151.3684,6260.0695,0.10970238126909804,0.34853761013482387,0.035,1.0
2018-11-26,4633.7314,2019-11-26,5147.7282,6260.0695,0.11092503117465968,0.35097806920789587,0.035,1.0
2018-11-27,4671.6439,2019-11-27,5145.967,6260.0695,0.10153237493123135,0.3400142720638446,0.035,1.0
2018-11-28,4728.5759,2019-11-28,5131.1284,6260.0695,0.08513186813814277,0.32388051548458807,0.035,1.0
2018-11-29,4617.3483,2019-11-29,5126.6146,6260.0695,0.11029410538511897,0.3557715583206058,0.035,1.0
2018-11-30,4648.1837,2019-11-30,5137.7835,6260.0695,0.10533142224994241,0.34677755958741474,0.035,1.0
2018-12-03,4802.2933,2019-12-03,5171.3562,6260.0695,0.07685138681554493,0.3035583436771758,0.035,1.0
2018-12-04,4846.1695,2019-12-04,5179.6944,6260.0695,0.06882237610549957,0.29175620043830497,0.035,1.0
2018-12-05,4816.9916,2019-12-05,5238.1302,6260.0695,0.08742772148491995,0.29958073831808196,0.035,1.0
2018-12-06,4730.9128,2019-12-06,5275.5098,6260.0695,0.1151145715473767,0.3232265663404321,0.035,1.0
2018-12-07,4731.9019,2019-12-07,5294.2815,6260.0695,0.1188485331870468,0.32294997493502553,0.035,1.0
2018-12-10,4676.6151,2019-12-10,5326.3609,6260.0695,0.13893506010362056,0.33858984888450605,0.035,1.0
2018-12-11,4720.4692,2019-12-11,5304.8817,6260.0695,0.12380390068004266,0.3261540823102924,0.035,1.0
2018-12-12,4718.8217,2019-12-12,5304.4232,6260.0695,0.12409909448369283,0.3266170874818175,0.035,1.0
2018-12-13,4763.7167,2019-12-13,5375.9765,6260.0695,0.12852565308931996,0.31411456520913594,0.035,1.0
2018-12-14,4641.8881,2019-12-14,5476.9884,6260.0695,0.1799053062050333,0.348604138044603,0.035,1.0
2018-12-17,4627.2282,2019-12-17,5545.6182,6260.0695,0.1984751908280642,0.3528767610812884,0.035,1.0
2018-12-18,4596.61,2019-12-18,5543.787,6260.0695,0.2060599006659256,0.36188832639706225,0.035,1.0
2018-12-19,4533.3964,2019-12-19,5568.113,6260.0695,0.2282431335587598,0.38087847336712044,0.035,1.0
2018-12-20,4550.5973,2019-12-20,5501.1575,6260.0695,0.20888690809885557,0.3756588613103602,0.035,1.0
2018-12-21,4517.7798,2019-12-21,5377.0867,6260.0695,0.1902055739856996,0.38565175310226474,0.035,1.0
2018-12-24,4558.3174,2019-12-24,5471.7354,6260.0695,0.20038490518453145,0.37332900512807643,0.035,1.0
2018-12-25,4514.6175,2019-12-25,5504.4168,6260.0695,0.21924322492437054,0.38662234397487705,0.035,1.0
2018-12-26,4494.4975,2019-12-26,5543.6643,6260.0695,0.23343361521504913,0.39282967673249325,0.035,1.0
2018-12-27,4424.6531,2019-12-27,5498.9254,6260.0695,0.24279243495947722,0.41481588692229887,0.035,1.0
2018-12-28,4430.0238,2019-12-28,5529.9961,6260.0695,0.24829941094221675,0.4131006474502461,0.035,1.0
2019-01-02,4408.5252,2020-01-02,5676.5579,6260.0695,0.2876319500226514,0.4199917695831703,0.035,1.0
2019-01-03,4376.8582,2020-01-03,5706.0438,6260.0695,0.30368486692120866,0.430265549841208,0.035,1.0
