    ,初始日期   ,初始指数  ,到期日期   ,到期指数  ,敲入日期 ,敲入点位 ,敲出日期   ,敲出点位  ,敲入敲出状态   ,敲出所需时间（月） ,绝对收益率            ,年化收益率             ,完成周期
285 ,2019-03-08 ,2685.592  ,2021-03-08 ,3573.431  ,         ,         ,2019-06-10 ,2743.3745 ,未敲入，敲出   ,                 3 ,0.020383561643835615  ,0.12                   ,True
286 ,2019-03-11 ,2708.5982 ,2021-03-11 ,3625.3052 ,         ,         ,2019-06-11 ,2812.8986 ,未敲入，敲出   ,                 3 ,0.020383561643835615  ,0.12                   ,True
287 ,2019-03-12 ,2719.7727 ,2021-03-12 ,3632.5784 ,         ,         ,2019-06-12 ,2796.7319 ,未敲入，敲出   ,                 3 ,0.020383561643835615  ,0.12                   ,True
288 ,2019-03-13 ,2723.9618 ,2021-03-15 ,3566.8773 ,         ,         ,2019-06-13 ,2794.5361 ,未敲入，敲出   ,                 3 ,0.020383561643835615  ,0.12                   ,True
289 ,2019-03-14 ,2729.1324 ,2021-03-15 ,3566.8773 ,         ,         ,2019-06-14 ,2785.6055 ,未敲入，敲出   ,                 3 ,0.020383561643835615  ,0.12                   ,True
290 ,2019-03-15 ,2755.8053 ,2021-03-15 ,3566.8773 ,         ,         ,2019-07-15 ,2902.6099 ,未敲入，敲出   ,                 4 ,0.02695890410958904   ,0.12                   ,True
291 ,2019-03-18 ,2825.1837 ,2021-03-18 ,3605.6047 ,         ,         ,2019-09-18 ,2954.3577 ,未敲入，敲出   ,                 6 ,0.04175342465753425   ,0.12                   ,True
292 ,2019-03-19 ,2806.8964 ,2021-03-19 ,3512.0203 ,         ,         ,2019-07-19 ,2895.6249 ,未敲入，敲出   ,                 4 ,0.027616438356164383  ,0.12                   ,True
293 ,2019-03-20 ,2812.9179 ,2021-03-22 ,3538.4271 ,         ,         ,2019-06-20 ,2942.6287 ,未敲入，敲出   ,                 3 ,0.020383561643835615  ,0.12                   ,True
294 ,2019-03-21 ,2802.9647 ,2021-03-22 ,3538.4271 ,         ,         ,2019-06-21 ,2938.7729 ,未敲入，敲出   ,                 3 ,0.020383561643835615  ,0.12                   ,True
295 ,2019-03-22 ,2795.3909 ,2021-03-22 ,3538.4271 ,         ,         ,2019-06-24 ,2949.5176 ,未敲入，敲出   ,                 3 ,0.020383561643835615  ,0.12                   ,True
296 ,2019-03-25 ,2718.1807 ,2021-03-25 ,3463.8727 ,         ,         ,2019-06-25 ,2910.1212 ,未敲入，敲出   ,                 3 ,0.020383561643835615  ,0.12                   ,True
297 ,2019-03-26 ,2706.1537 ,2021-03-26 ,3529.7282 ,         ,         ,2019-06-26 ,2903.4868 ,未敲入，敲出   ,                 3 ,0.020383561643835615  ,0.12                   ,True
298 ,2019-03-27 ,2741.5907 ,2021-03-29 ,3537.711  ,         ,         ,2019-06-27 ,2937.1283 ,未敲入，敲出   ,                 3 ,0.020383561643835615  ,0.12                   ,True
299 ,2019-03-28 ,2733.9743 ,2021-03-29 ,3537.711  ,         ,         ,2019-06-28 ,2930.5982 ,未敲入，敲出   ,                 3 ,0.020383561643835615  ,0.12                   ,True
300 ,2019-03-29 ,2838.5054 ,2021-03-29 ,3537.711  ,         ,         ,2019-07-01 ,3002.9395 ,未敲入，敲出   ,                 3 ,0.020383561643835615  ,0.12                   ,True
301 ,2019-04-01 ,2892.619  ,2021-04-01 ,3582.6499 ,         ,         ,2019-07-01 ,3002.9395 ,未敲入，敲出   ,                 3 ,0.020054794520547942  ,0.12                   ,True
302 ,2019-04-02 ,2888.5304 ,2021-04-02 ,3616.7636 ,         ,         ,2019-07-02 ,2999.0759 ,未敲入，敲出   ,                 3 ,0.020054794520547942  ,0.12                   ,True
303 ,2019-04-03 ,2920.0013 ,2021-04-06 ,3594.7093 ,         ,         ,2019-11-04 ,3022.2749 ,未敲入，敲出   ,                 7 ,0.047013698630136984  ,0.12                   ,True
304 ,2019-04-04 ,2951.9848 ,2021-04-06 ,3594.7093 ,         ,         ,2019-11-04 ,3022.2749 ,未敲入，敲出   ,                 7 ,0.04668493150684931   ,0.12                   ,True
305 ,2019-04-08 ,2962.2749 ,2021-04-08 ,3573.037  ,         ,         ,2020-01-08 ,3037.8525 ,未敲入，敲出   ,                 9 ,0.06147945205479451   ,0.12                   ,True
306 ,2019-04-09 ,2967.5136 ,2021-04-09 ,3514.1106 ,         ,         ,2020-01-09 ,3067.5456 ,未敲入，敲出   ,                 9 ,0.06147945205479451   ,0.12                   ,True
307 ,2019-04-10 ,2979.0985 ,2021-04-12 ,3477.0654 ,         ,         ,2020-01-10 ,3067.881  ,未敲入，敲出   ,                 9 ,0.06147945205479451   ,0.12                   ,True
308 ,2019-04-11 ,2928.4268 ,2021-04-12 ,3477.0654 ,         ,         ,2020-01-13 ,3090.1284 ,未敲入，敲出   ,                 9 ,0.06147945205479451   ,0.12                   ,True
309 ,2019-04-12 ,2920.5151 ,2021-04-12 ,3477.0654 ,         ,         ,2019-09-12 ,2999.5617 ,未敲入，敲出   ,                 5 ,0.03484931506849315   ,0.12                   ,True
310 ,2019-04-15 ,2924.9257 ,2021-04-15 ,3431.4931 ,         ,         ,2019-10-15 ,3015.4202 ,未敲入，敲出   ,                 6 ,0.040109589041095885  ,0.12                   ,True
311 ,2019-04-16 ,3023.0253 ,2021-04-16 ,3448.1042 ,         ,         ,2020-07-16 ,3162.0251 ,未敲入，敲出   ,                15 ,0.10027397260273974   ,0.12                   ,True
312 ,2019-04-17 ,3017.4162 ,2021-04-19 ,3513.3953 ,         ,         ,2020-07-17 ,3185.8909 ,未敲入，敲出   ,                15 ,0.10027397260273974   ,0.12                   ,True
313 ,2019-04-18 ,3004.9245 ,2021-04-19 ,3513.3953 ,         ,         ,2020-01-20 ,3065.9906 ,未敲入，敲出   ,                 9 ,0.06147945205479451   ,0.12                   ,True
314 ,2019-04-19 ,3042.4321 ,2021-04-19 ,3513.3953 ,         ,         ,2020-07-20 ,3287.915  ,未敲入，敲出   ,                15 ,0.09994520547945204   ,0.12                   ,True
315 ,2019-04-22 ,2970.488  ,2021-04-22 ,3487.4271 ,         ,         ,2020-07-22 ,3291.3605 ,未敲入，敲出   ,                15 ,0.10027397260273974   ,0.12                   ,True
316 ,2019-04-23 ,2978.8451 ,2021-04-23 ,3524.0216 ,         ,         ,2020-07-23 ,3284.1103 ,未敲入，敲出   ,                15 ,0.10027397260273974   ,0.12                   ,True
317 ,2019-04-24 ,2974.8473 ,2021-04-26 ,3467.6605 ,         ,         ,2020-07-24 ,3158.2854 ,未敲入，敲出   ,                15 ,0.10027397260273974   ,0.12                   ,True
318 ,2019-04-25 ,2927.995  ,2021-04-26 ,3467.6605 ,         ,         ,2020-07-27 ,3163.2306 ,未敲入，敲出   ,                15 ,0.10027397260273974   ,0.12                   ,True
319 ,2019-04-26 ,2892.8568 ,2021-04-26 ,3467.6605 ,         ,         ,2019-10-28 ,2981.3615 ,未敲入，敲出   ,                 6 ,0.040109589041095885  ,0.12                   ,True
320 ,2019-04-29 ,2939.405  ,2021-04-29 ,3517.2104 ,         ,         ,2019-12-30 ,3062.75   ,未敲入，敲出   ,                 8 ,0.05457534246575342   ,0.12                   ,True
321 ,2019-04-30 ,2945.2438 ,2021-04-30 ,3491.1877 ,         ,         ,2019-12-30 ,3062.75   ,未敲入，敲出   ,                 8 ,0.054246575342465755  ,0.12                   ,True
322 ,2019-05-06 ,2805.0354 ,2021-05-06 ,3449.9385 ,         ,         ,2019-09-06 ,2981.0728 ,未敲入，敲出   ,                 4 ,0.029260273972602738  ,0.12                   ,True
323 ,2019-05-07 ,2806.2577 ,2021-05-07 ,3406.3103 ,         ,         ,2019-09-09 ,2981.5862 ,未敲入，敲出   ,                 4 ,0.029260273972602738  ,0.12                   ,True
324 ,2019-05-08 ,2758.2435 ,2021-05-10 ,3399.9849 ,         ,         ,2019-09-09 ,2981.5862 ,未敲入，敲出   ,                 4 ,0.028931506849315065  ,0.12                   ,True
325 ,2019-05-09 ,2698.7804 ,2021-05-10 ,3399.9849 ,         ,         ,2019-08-09 ,2772.1492 ,未敲入，敲出   ,                 3 ,0.0216986301369863    ,0.12                   ,True
326 ,2019-05-10 ,2793.7589 ,2021-05-10 ,3399.9849 ,         ,         ,2019-09-10 ,2969.8048 ,未敲入，敲出   ,                 4 ,0.028602739726027396  ,0.12                   ,True
327 ,2019-05-13 ,2741.1118 ,2021-05-13 ,3413.8886 ,         ,         ,2019-09-16 ,2982.4481 ,未敲入，敲出   ,                 4 ,0.029260273972602738  ,0.12                   ,True
328 ,2019-05-14 ,2724.7337 ,2021-05-14 ,3503.037  ,         ,         ,2019-08-14 ,2804.3553 ,未敲入，敲出   ,                 3 ,0.0216986301369863    ,0.12                   ,True
329 ,2019-05-15 ,2783.5439 ,2021-05-17 ,3539.9125 ,         ,         ,2019-09-16 ,2982.4481 ,未敲入，敲出   ,                 4 ,0.028602739726027396  ,0.12                   ,True
330 ,2019-05-16 ,2791.4146 ,2021-05-17 ,3539.9125 ,         ,         ,2019-09-16 ,2982.4481 ,未敲入，敲出   ,                 4 ,0.028273972602739728  ,0.12                   ,True
331 ,2019-05-17 ,2735.2124 ,2021-05-17 ,3539.9125 ,         ,         ,2019-08-19 ,2877.2312 ,未敲入，敲出   ,                 3 ,0.0216986301369863    ,0.12                   ,True
332 ,2019-05-20 ,2715.4315 ,2021-05-20 ,3522.4512 ,         ,         ,2019-08-20 ,2875.653  ,未敲入，敲出   ,                 3 ,0.0216986301369863    ,0.12                   ,True
333 ,2019-05-21 ,2739.7852 ,2021-05-21 ,3481.8619 ,         ,         ,2019-08-21 ,2869.2196 ,未敲入，敲出   ,                 3 ,0.0216986301369863    ,0.12                   ,True
334 ,2019-05-22 ,2725.7343 ,2021-05-24 ,3497.7469 ,         ,         ,2019-08-22 ,2878.0047 ,未敲入，敲出   ,                 3 ,0.0216986301369863    ,0.12                   ,True
335 ,2019-05-23 ,2685.9336 ,2021-05-24 ,3497.7469 ,         ,         ,2019-08-23 ,2917.3773 ,未敲入，敲出   ,                 3 ,0.0216986301369863    ,0.12                   ,True
336 ,2019-05-24 ,2702.0252 ,2021-05-24 ,3497.7469 ,         ,         ,2019-08-26 ,2863.4793 ,未敲入，敲出   ,                 3 ,0.0216986301369863    ,0.12                   ,True
337 ,2019-05-27 ,2722.3345 ,2021-05-27 ,3664.9417 ,         ,         ,2019-08-27 ,2887.2385 ,未敲入，敲出   ,                 3 ,0.0216986301369863    ,0.12                   ,True
338 ,2019-05-28 ,2748.7987 ,2021-05-28 ,3659.2957 ,         ,         ,2019-08-28 ,2867.0269 ,未敲入，敲出   ,                 3 ,0.0216986301369863    ,0.12                   ,True
339 ,2019-05-29 ,2755.8081 ,2021-05-31 ,3650.2245 ,         ,         ,2019-08-29 ,2855.4504 ,未敲入，敲出   ,                 3 ,0.0216986301369863    ,0.12                   ,True
340 ,2019-05-30 ,2742.9635 ,2021-05-31 ,3650.2245 ,         ,         ,2019-08-30 ,2872.401  ,未敲入，敲出   ,                 3 ,0.0216986301369863    ,0.12                   ,True
341 ,2019-05-31 ,2728.9459 ,2021-05-31 ,3650.2245 ,         ,         ,2019-09-02 ,2894.9575 ,未敲入，敲出   ,                 3 ,0.0216986301369863    ,0.12                   ,True
342 ,2019-06-03 ,2743.0644 ,2021-06-03 ,3591.1561 ,         ,         ,2019-09-03 ,2892.1821 ,未敲入，敲出   ,                 3 ,0.0216986301369863    ,0.12                   ,True
343 ,2019-06-04 ,2721.3139 ,2021-06-04 ,3612.7014 ,         ,         ,2019-09-04 ,2919.6782 ,未敲入，敲出   ,                 3 ,0.0216986301369863    ,0.12                   ,True
344 ,2019-06-05 ,2719.5949 ,2021-06-07 ,3601.1091 ,         ,         ,2019-09-05 ,2955.8399 ,未敲入，敲出   ,                 3 ,0.0216986301369863    ,0.12                   ,True
345 ,2019-06-06 ,2706.7621 ,2021-06-07 ,3601.1091 ,         ,         ,2019-09-06 ,2981.0728 ,未敲入，敲出   ,                 3 ,0.0216986301369863    ,0.12                   ,True
346 ,2019-06-10 ,2743.3745 ,2021-06-10 ,3607.6792 ,         ,         ,2019-09-10 ,2969.8048 ,未敲入，敲出   ,                 3 ,0.02202739726027397   ,0.12                   ,True
347 ,2019-06-11 ,2812.8986 ,2021-06-11 ,3576.7773 ,         ,         ,2019-09-11 ,2957.1439 ,未敲入，敲出   ,                 3 ,0.02202739726027397   ,0.12                   ,True
348 ,2019-06-12 ,2796.7319 ,2021-06-15 ,3528.6683 ,         ,         ,2019-09-12 ,2999.5617 ,未敲入，敲出   ,                 3 ,0.02202739726027397   ,0.12                   ,True
349 ,2019-06-13 ,2794.5361 ,2021-06-15 ,3528.6683 ,         ,         ,2019-09-16 ,2982.4481 ,未敲入，敲出   ,                 3 ,0.02202739726027397   ,0.12                   ,True
350 ,2019-06-14 ,2785.6055 ,2021-06-15 ,3528.6683 ,         ,         ,2019-09-16 ,2982.4481 ,未敲入，敲出   ,                 3 ,0.0216986301369863    ,0.12                   ,True
351 ,2019-06-17 ,2793.7037 ,2021-06-17 ,3481.6004 ,         ,         ,2019-09-17 ,2937.0077 ,未敲入，敲出   ,                 3 ,0.0216986301369863    ,0.12                   ,True
352 ,2019-06-18 ,2806.454  ,2021-06-18 ,3454.5885 ,         ,         ,2019-09-18 ,2954.3577 ,未敲入，敲出   ,                 3 ,0.0216986301369863    ,0.12                   ,True
353 ,2019-06-19 ,2842.7358 ,2021-06-21 ,3431.2522 ,         ,         ,2019-09-19 ,2956.8294 ,未敲入，敲出   ,                 3 ,0.0216986301369863    ,0.12                   ,True
354 ,2019-06-20 ,2942.6287 ,2021-06-21 ,3431.2522 ,         ,         ,2019-12-20 ,3012.6257 ,未敲入，敲出   ,                 6 ,0.041424657534246574  ,0.12                   ,True
355 ,2019-06-21 ,2938.7729 ,2021-06-21 ,3431.2522 ,         ,         ,2020-01-21 ,3012.1123 ,未敲入，敲出   ,                 7 ,0.048                 ,0.12                   ,True
356 ,2019-06-24 ,2949.5176 ,2021-06-24 ,3483.9093 ,         ,         ,2020-07-24 ,3158.2854 ,未敲入，敲出   ,                13 ,0.08745205479452055   ,0.12                   ,True
357 ,2019-06-25 ,2910.1212 ,2021-06-25 ,3535.0185 ,         ,         ,2019-12-25 ,2986.0036 ,未敲入，敲出   ,                 6 ,0.041424657534246574  ,0.12                   ,True
358 ,2019-06-26 ,2903.4868 ,2021-06-28 ,3520.7434 ,         ,         ,2019-10-28 ,2981.3615 ,未敲入，敲出   ,                 4 ,0.02728767123287671   ,0.12                   ,True
359 ,2019-06-27 ,2937.1283 ,2021-06-28 ,3520.7434 ,         ,         ,2019-12-27 ,3017.7787 ,未敲入，敲出   ,                 6 ,0.041424657534246574  ,0.12                   ,True
360 ,2019-06-28 ,2930.5982 ,2021-06-28 ,3520.7434 ,         ,         ,2019-12-30 ,3062.75   ,未敲入，敲出   ,                 6 ,0.041424657534246574  ,0.12                   ,True
361 ,2019-07-01 ,3002.9395 ,2021-07-01 ,3535.249  ,         ,         ,2020-01-02 ,3090.8331 ,未敲入，敲出   ,                 6 ,0.04175342465753425   ,0.12                   ,True
362 ,2019-07-02 ,2999.0759 ,2021-07-02 ,3408.2369 ,         ,         ,2020-01-02 ,3090.8331 ,未敲入，敲出   ,                 6 ,0.041424657534246574  ,0.12                   ,True
363 ,2019-07-03 ,2964.7309 ,2021-07-05 ,3404.7907 ,         ,         ,2020-01-03 ,3078.2793 ,未敲入，敲出   ,                 6 ,0.041424657534246574  ,0.12                   ,True
364 ,2019-07-04 ,2953.2719 ,2021-07-05 ,3404.7907 ,         ,         ,2019-11-04 ,3022.2749 ,未敲入，敲出   ,                 4 ,0.02695890410958904   ,0.12                   ,True
365 ,2019-07-05 ,2961.9222 ,2021-07-05 ,3404.7907 ,         ,         ,2019-11-05 ,3039.9772 ,未敲入，敲出   ,                 4 ,0.02695890410958904   ,0.12                   ,True
366 ,2019-07-08 ,2897.5121 ,2021-07-08 ,3373.2555 ,         ,         ,2019-11-08 ,3012.4594 ,未敲入，敲出   ,                 4 ,0.027616438356164383  ,0.12                   ,True
367 ,2019-07-09 ,2881.5517 ,2021-07-09 ,3361.5946 ,         ,         ,2019-11-11 ,2965.7075 ,未敲入，敲出   ,                 4 ,0.027616438356164383  ,0.12                   ,True
368 ,2019-07-10 ,2878.7812 ,2021-07-12 ,3384.5074 ,         ,         ,2019-10-10 ,2940.8002 ,未敲入，敲出   ,                 3 ,0.020054794520547942  ,0.12                   ,True
369 ,2019-07-11 ,2887.8313 ,2021-07-12 ,3384.5074 ,         ,         ,2019-10-11 ,2983.1198 ,未敲入，敲出   ,                 3 ,0.020054794520547942  ,0.12                   ,True
370 ,2019-07-12 ,2902.1295 ,2021-07-12 ,3384.5074 ,         ,         ,2019-10-14 ,3013.5334 ,未敲入，敲出   ,                 3 ,0.020054794520547942  ,0.12                   ,True
371 ,2019-07-15 ,2902.6099 ,2021-07-15 ,3411.2888 ,         ,         ,2019-10-15 ,3015.4202 ,未敲入，敲出   ,                 3 ,0.020054794520547942  ,0.12                   ,True
372 ,2019-07-16 ,2884.561  ,2021-07-16 ,3369.8994 ,         ,         ,2019-10-16 ,3004.7233 ,未敲入，敲出   ,                 3 ,0.020054794520547942  ,0.12                   ,True
373 ,2019-07-17 ,2875.0299 ,2021-07-19 ,3385.3664 ,         ,         ,2019-10-17 ,3011.7535 ,未敲入，敲出   ,                 3 ,0.020054794520547942  ,0.12                   ,True
374 ,2019-07-18 ,2859.1646 ,2021-07-19 ,3385.3664 ,         ,         ,2019-10-18 ,2963.1753 ,未敲入，敲出   ,                 3 ,0.020054794520547942  ,0.12                   ,True
375 ,2019-07-19 ,2895.6249 ,2021-07-19 ,3385.3664 ,         ,         ,2019-10-21 ,2968.9051 ,未敲入，敲出   ,                 3 ,0.020054794520547942  ,0.12                   ,True
376 ,2019-07-22 ,2881.9038 ,2021-07-22 ,3392.7165 ,         ,         ,2019-10-22 ,2973.2173 ,未敲入，敲出   ,                 3 ,0.020054794520547942  ,0.12                   ,True
377 ,2019-07-23 ,2881.0982 ,2021-07-23 ,3357.447  ,         ,         ,2019-10-23 ,2954.3052 ,未敲入，敲出   ,                 3 ,0.020054794520547942  ,0.12                   ,True
378 ,2019-07-24 ,2906.5502 ,2021-07-26 ,3228.3698 ,         ,         ,2019-12-24 ,2996.765  ,未敲入，敲出   ,                 5 ,0.03419178082191781   ,0.12                   ,True
379 ,2019-07-25 ,2931.1758 ,2021-07-26 ,3228.3698 ,         ,         ,2020-07-27 ,3163.2306 ,未敲入，敲出   ,                12 ,0.08021917808219177   ,0.12                   ,True
380 ,2019-07-26 ,2939.3547 ,2021-07-26 ,3228.3698 ,         ,         ,2019-12-26 ,3011.6361 ,未敲入，敲出   ,                 5 ,0.03419178082191781   ,0.12                   ,True
381 ,2019-07-29 ,2930.4891 ,2021-07-29 ,3182.796  ,         ,         ,2019-12-30 ,3062.75   ,未敲入，敲出   ,                 5 ,0.034520547945205475  ,0.12                   ,True
382 ,2019-07-30 ,2944.025  ,2021-07-30 ,3132.8205 ,         ,         ,2019-12-30 ,3062.75   ,未敲入，敲出   ,                 5 ,0.03419178082191781   ,0.12                   ,True
383 ,2019-07-31 ,2912.6612 ,2021-08-02 ,3211.1441 ,         ,         ,2019-12-31 ,3063.219  ,未敲入，敲出   ,                 5 ,0.03419178082191781   ,0.12                   ,True
384 ,2019-08-01 ,2887.8665 ,2021-08-02 ,3211.1441 ,         ,         ,2019-11-01 ,3002.6488 ,未敲入，敲出   ,                 3 ,0.020054794520547942  ,0.12                   ,True
385 ,2019-08-02 ,2843.7704 ,2021-08-02 ,3211.1441 ,         ,         ,2019-11-04 ,3022.2749 ,未敲入，敲出   ,                 3 ,0.020054794520547942  ,0.12                   ,True
386 ,2019-08-05 ,2786.7196 ,2021-08-05 ,3227.3592 ,         ,         ,2019-11-05 ,3039.9772 ,未敲入，敲出   ,                 3 ,0.020054794520547942  ,0.12                   ,True
387 ,2019-08-06 ,2760.6799 ,2021-08-06 ,3195.696  ,         ,         ,2019-11-06 ,3032.7916 ,未敲入，敲出   ,                 3 ,0.020054794520547942  ,0.12                   ,True
388 ,2019-08-07 ,2747.2491 ,2021-08-09 ,3235.2064 ,         ,         ,2019-11-07 ,3033.2991 ,未敲入，敲出   ,                 3 ,0.020054794520547942  ,0.12                   ,True
389 ,2019-08-08 ,2786.8715 ,2021-08-09 ,3235.2064 ,         ,         ,2019-11-08 ,3012.4594 ,未敲入，敲出   ,                 3 ,0.020054794520547942  ,0.12                   ,True
390 ,2019-08-09 ,2772.1492 ,2021-08-09 ,3235.2064 ,         ,         ,2019-11-11 ,2965.7075 ,未敲入，敲出   ,                 3 ,0.020054794520547942  ,0.12                   ,True
391 ,2019-08-12 ,2824.8041 ,2021-08-12 ,3226.1135 ,         ,         ,2019-11-12 ,2971.3606 ,未敲入，敲出   ,                 3 ,0.020054794520547942  ,0.12                   ,True
392 ,2019-08-13 ,2792.9137 ,2021-08-13 ,3217.8366 ,         ,         ,2019-11-13 ,2967.6702 ,未敲入，敲出   ,                 3 ,0.020054794520547942  ,0.12                   ,True
393 ,2019-08-14 ,2804.3553 ,2021-08-16 ,3222.6222 ,         ,         ,2019-11-14 ,2968.5686 ,未敲入，敲出   ,                 3 ,0.020054794520547942  ,0.12                   ,True
394 ,2019-08-15 ,2814.3881 ,2021-08-16 ,3222.6222 ,         ,         ,2019-11-15 ,2954.7013 ,未敲入，敲出   ,                 3 ,0.020054794520547942  ,0.12                   ,True
395 ,2019-08-16 ,2824.2258 ,2021-08-16 ,3222.6222 ,         ,         ,2019-11-18 ,2980.9457 ,未敲入，敲出   ,                 3 ,0.020054794520547942  ,0.12                   ,True
396 ,2019-08-19 ,2877.2312 ,2021-08-19 ,3144.3746 ,         ,         ,2019-11-19 ,3000.7451 ,未敲入，敲出   ,                 3 ,0.020054794520547942  ,0.12                   ,True
397 ,2019-08-20 ,2875.653  ,2021-08-20 ,3072.7545 ,         ,         ,2019-11-20 ,2968.1238 ,未敲入，敲出   ,                 3 ,0.020054794520547942  ,0.12                   ,True
398 ,2019-08-21 ,2869.2196 ,2021-08-23 ,3099.8867 ,         ,         ,2019-11-21 ,2949.3369 ,未敲入，敲出   ,                 3 ,0.020054794520547942  ,0.12                   ,True
399 ,2019-08-22 ,2878.0047 ,2021-08-23 ,3099.8867 ,         ,         ,2019-12-23 ,2984.2426 ,未敲入，敲出   ,                 4 ,0.02695890410958904   ,0.12                   ,True
400 ,2019-08-23 ,2917.3773 ,2021-08-23 ,3099.8867 ,         ,         ,2019-12-23 ,2984.2426 ,未敲入，敲出   ,                 4 ,0.026630136986301366  ,0.12                   ,True
401 ,2019-08-26 ,2863.4793 ,2021-08-26 ,3088.8314 ,         ,         ,2019-11-26 ,2946.5669 ,未敲入，敲出   ,                 3 ,0.020054794520547942  ,0.12                   ,True
402 ,2019-08-27 ,2887.2385 ,2021-08-27 ,3123.049  ,         ,         ,2019-12-27 ,3017.7787 ,未敲入，敲出   ,                 4 ,0.02728767123287671   ,0.12                   ,True
403 ,2019-08-28 ,2867.0269 ,2021-08-30 ,3112.7022 ,         ,         ,2019-11-28 ,2930.4816 ,未敲入，敲出   ,                 3 ,0.020054794520547942  ,0.12                   ,True
404 ,2019-08-29 ,2855.4504 ,2021-08-30 ,3112.7022 ,         ,         ,2019-12-30 ,3062.75   ,未敲入，敲出   ,                 4 ,0.02695890410958904   ,0.12                   ,True
405 ,2019-08-30 ,2872.401  ,2021-08-30 ,3112.7022 ,         ,         ,2019-12-30 ,3062.75   ,未敲入，敲出   ,                 4 ,0.026630136986301366  ,0.12                   ,True
406 ,2019-09-02 ,2894.9575 ,2021-09-02 ,3167.0972 ,         ,         ,2020-01-02 ,3090.8331 ,未敲入，敲出   ,                 4 ,0.02695890410958904   ,0.12                   ,True
407 ,2019-09-03 ,2892.1821 ,2021-09-03 ,3175.8791 ,         ,         ,2020-01-03 ,3078.2793 ,未敲入，敲出   ,                 4 ,0.02695890410958904   ,0.12                   ,True
408 ,2019-09-04 ,2919.6782 ,2021-09-06 ,3211.198  ,         ,         ,2020-01-06 ,3056.8359 ,未敲入，敲出   ,                 4 ,0.02695890410958904   ,0.12                   ,True
409 ,2019-09-05 ,2955.8399 ,2021-09-06 ,3211.198  ,         ,         ,2020-01-06 ,3056.8359 ,未敲入，敲出   ,                 4 ,0.026630136986301366  ,0.12                   ,True
410 ,2019-09-06 ,2981.0728 ,2021-09-06 ,3211.198  ,         ,         ,2020-01-06 ,3056.8359 ,未敲入，敲出   ,                 4 ,0.026301369863013697  ,0.12                   ,True
411 ,2019-09-09 ,2981.5862 ,2021-09-09 ,3204.2782 ,         ,         ,2020-01-09 ,3067.5456 ,未敲入，敲出   ,                 4 ,0.02695890410958904   ,0.12                   ,True
412 ,2019-09-10 ,2969.8048 ,2021-09-10 ,3252.3246 ,         ,         ,2020-01-10 ,3067.881  ,未敲入，敲出   ,                 4 ,0.02695890410958904   ,0.12                   ,True
413 ,2019-09-11 ,2957.1439 ,2021-09-13 ,3242.0364 ,         ,         ,2020-01-13 ,3090.1284 ,未敲入，敲出   ,                 4 ,0.02695890410958904   ,0.12                   ,True
414 ,2019-09-12 ,2999.5617 ,2021-09-13 ,3242.0364 ,         ,         ,2020-01-13 ,3090.1284 ,未敲入，敲出   ,                 4 ,0.026630136986301366  ,0.12                   ,True
415 ,2019-09-16 ,2982.4481 ,2021-09-16 ,3128.5886 ,         ,         ,2020-01-16 ,3043.0931 ,未敲入，敲出   ,                 4 ,0.02728767123287671   ,0.12                   ,True
416 ,2019-09-17 ,2937.0077 ,2021-09-17 ,3161.9221 ,         ,         ,2019-12-17 ,3033.1423 ,未敲入，敲出   ,                 3 ,0.020054794520547942  ,0.12                   ,True
417 ,2019-09-18 ,2954.3577 ,2021-09-22 ,3122.3371 ,         ,         ,2019-12-18 ,3025.7847 ,未敲入，敲出   ,                 3 ,0.020054794520547942  ,0.12                   ,True
418 ,2019-09-19 ,2956.8294 ,2021-09-22 ,3122.3371 ,         ,         ,2019-12-19 ,3017.7128 ,未敲入，敲出   ,                 3 ,0.020054794520547942  ,0.12                   ,True
419 ,2019-09-20 ,2963.4349 ,2021-09-22 ,3122.3371 ,         ,         ,2020-01-20 ,3065.9906 ,未敲入，敲出   ,                 4 ,0.026630136986301366  ,0.12                   ,True
420 ,2019-09-23 ,2930.9132 ,2021-09-23 ,3127.8207 ,         ,         ,2020-07-23 ,3284.1103 ,未敲入，敲出   ,                10 ,0.0660821917808219    ,0.12                   ,True
421 ,2019-09-24 ,2940.0806 ,2021-09-24 ,3145.112  ,         ,         ,2020-07-24 ,3158.2854 ,未敲入，敲出   ,                10 ,0.0660821917808219    ,0.12                   ,True
422 ,2019-09-25 ,2928.8351 ,2021-09-27 ,3199.9747 ,         ,         ,2020-07-27 ,3163.2306 ,未敲入，敲出   ,                10 ,0.0660821917808219    ,0.12                   ,True
423 ,2019-09-26 ,2927.8766 ,2021-09-27 ,3199.9747 ,         ,         ,2019-12-26 ,3011.6361 ,未敲入，敲出   ,                 3 ,0.020054794520547942  ,0.12                   ,True
424 ,2019-09-27 ,2929.4659 ,2021-09-27 ,3199.9747 ,         ,         ,2019-12-27 ,3017.7787 ,未敲入，敲出   ,                 3 ,0.020054794520547942  ,0.12                   ,True
425 ,2019-09-30 ,2897.7027 ,2021-09-30 ,3196.9905 ,         ,         ,2019-12-30 ,3062.75   ,未敲入，敲出   ,                 3 ,0.020054794520547942  ,0.12                   ,True
426 ,2019-10-08 ,2922.348  ,2021-10-08 ,3256.2613 ,         ,         ,2020-01-08 ,3037.8525 ,未敲入，敲出   ,                 3 ,0.0216986301369863    ,0.12                   ,True
